epoch,train_loss,train_acc,val_loss,val_acc
85,0.4062877824776862,0.8358433734939759,0.4142754141645259,0.8433734939759037
86,0.40719089428164873,0.8373493975903614,0.44607265580849476,0.7891566265060241
87,0.40382002000079814,0.8539156626506024,0.4186065734689494,0.8433734939759037
88,0.39981004969407635,0.8328313253012049,0.4285014334572367,0.8313253012048193
89,0.40452147865421084,0.8343373493975904,0.4374773173806179,0.8192771084337349
90,0.4115820421489427,0.8343373493975904,0.4293307577630123,0.7891566265060241
91,0.39001199017357396,0.8328313253012049,0.4399669103952776,0.7951807228915663
92,0.40271753629288043,0.8448795180722891,0.3956660789897643,0.8674698795180723
93,0.41607558067484074,0.8132530120481928,0.4288025940936732,0.7891566265060241
94,0.406868628618947,0.8328313253012049,0.4324758714401578,0.8192771084337349
95,0.40571191125964545,0.8298192771084337,0.4243346884487623,0.8433734939759037
96,0.39172588425677224,0.8313253012048193,0.42549276441694744,0.8373493975903614
97,0.40656467120959816,0.8237951807228916,0.44335015243794546,0.7951807228915663
98,0.41525051127894813,0.8237951807228916,0.4430343317518751,0.8072289156626506
99,0.40979815467473973,0.8283132530120482,0.4257185120719025,0.8373493975903614
100,0.39072939538093937,0.8493975903614458,0.4339864233351616,0.7951807228915663
